link,content,support,seg,減稅_ind,基礎建設_ind,蘋果_ind,轉彎_ind,罵_ind,或許_ind,川普行情_ind,成長_ind,爽_ind,上演_ind,支持者_ind,iPhone_ind,500_ind,隊長_ind,不爽_ind,新興市場_ind,拉近_ind,推文_ind,報導_ind,噗_ind,買_ind,製造業_ind,推_ind,衰退_ind,雖然_ind,大盤_ind,遇到_ind,深價外_ind,國際_ind,PUT_ind,亂_ind,gg_ind,八年_ind,臺灣_ind,四年_ind,回流_ind,崩潰_ind,長城_ind,躺平_ind,恐慌_ind,QQ_ind
https://www.ptt.cc/bbs/Stock/M.1478834285.A.62C.html,且是由共和黨候選人川普當選美國總統,1,"[且, 是, 由, 共和黨, 候選人, 川普, 當選, 美國, 總統]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478834285.A.62C.html,世界由於川普當選對全球政經情勢帶來新變局,0,"[世界, 由, 於, 川普, 當選, 對, 全球, 政經, 情勢, 帶來, 新, 變局]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478834285.A.62C.html,川普反對TPP,0,"[川普, 反對, TPP]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478860774.A.935.html,川普領先--＞小道爆跌700,-1,"[川普, 領先, -, -, ＞, 小道, 爆跌, 700]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478870077.A.160.html,但遇到川普反超大跌的情況,-1,"[但, 遇到, 川普, 反超, 大跌, 的, 情況]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478854769.A.AB7.html,外資分析師：iPhone回美製造「有可能」川普選前放話要把蘋果在中國生產的iPhone,1,"[外資, 分析, 師, ：, iPhone, 回, 美, 製, 造, 「, 有, 可能, 」, 川普, 選前, 放話, 要, 把, 蘋果, 在, 中國, 生產, 的, iPhone]",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478856540.A.D63.html,(時報資訊)3.心得/評論(必需填寫滿20字)：老黃會在川普海嘯中突圍嘛QQ?其實我對老黃不熟 不過選前看到他照片 不知道為何都讓我聯想想到川普....----,0,"[(, 時報, 資訊, ), 3, ., 心得, /, 評論, (, 必需, 填寫, 滿, 20, 字, ), ：, 老黃會, 在, 川普, 海嘯中, 突圍, 嘛, QQ, ?, 其實, 我, 對, 老, 黃, 不熟,  , 不過, 選前, 看到, 他, 照片,  , 不, 知道, 為何, 都, 讓, 我, 聯想, 想到, 川普, ...., -, -, -, -]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.ptt.cc/bbs/Stock/M.1478830322.A.B23.html,短線可能進入整理震盪走勢；川普當選市場短期震盪難免,-1,"[短線, 可能, 進入, 整理, 震盪, 走勢, ；, 川普, 當選, 市場, 短期, 震盪, 難免]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478830322.A.B23.html,也能報財經新聞? 跌都怪川普就好啦~--,0,"[也, 能, 報, 財經, 新聞, ?,  , 跌, 都, 怪, 川普, 就, 好, 啦, ~, -, -]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478794012.A.0E0.html,季盈收只會再創歷史新高4.隱憂:1.大盤來到9000多再漲不易2.川普當選----矽谷科技業/電動車股價至今都還是跌3.美國升息不確定因素仍在4.籌碼外資連三大買,-1,"[季盈收, 只會, 再, 創歷史, 新高, 4, ., 隱憂, :, 1, ., 大盤, 來, 到, 9000, 多, 再, 漲, 不易, 2, ., 川普, 當選, -, -, -, -, 矽谷, 科技, 業, /, 電動車, 股價, 至今, 都, 還是, 跌, 3, ., 美國, 升息, 不, 確定, 因素, 仍, 在, 4, ., 籌碼, 外資, 連三大買]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478842575.A.695.html,OPEC 增產幹頁岩所以就算川普上惹 我也是跟他套 跟他攤永不認輸QAQ太陽能目前看起來是被嚇到超跌der不用等民主黨回歸--反正我對大腸能就是抱著本多忠勝玩到底美國的前三大太陽能廠全都是吃政府的錢連大型建案都是一條龍包到底我攤下去就對惹 ,0,"[OPEC,  , 增產, 幹頁, 岩, 所以, 就算, 川普, 上, 惹,  , 我, 也, 是, 跟, 他, 套,  , 跟, 他, 攤, 永不, 認輸, QAQ, 太陽能, 目前, 看起, 來, 是, 被, 嚇到, 超跌, der, 不用, 等, 民主黨, 回歸, -, -, 反正, 我, 對, 大腸能, 就是, 抱著本, 多忠勝, 玩, 到底, 美國, 的, 前, 三大太陽, 能廠, 全都, 是, 吃, 政府, 的, 錢連, 大型, 建案, 都, 是, 一條, 龍包, 到底, 我攤, 下去, 就, 對, 惹,  ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478893301.A.12D.html,但川普的政見方向為促進美國經濟成長,1,"[但, 川普, 的, 政見, 方向, 為, 促進, 美國, 經濟, 成長]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478893301.A.12D.html,難不成是被川普要求美國品牌製造回流嚇到,0,"[難, 不成, 是, 被, 川普, 要求, 美國, 品牌, 製, 造, 回流, 嚇到]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478951768.A.735.html,台股受到川普當選影響的程度將較大,0,"[台股, 受到, 川普, 當選, 影響, 的, 程度, 將較, 大]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478970736.A.664.html,1.原文連結(必須檢附)：2.原文內容：川普當選美國第45任總統,0,"[1, ., 原文, 連結, (, 必須, 檢附, ), ：, 2, ., 原文, 內容, ：, 川普, 當選, 美國, 第, 45, 任, 總統]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478970736.A.664.html,但如今川普當選美國總統,0,"[但, 如今, 川普, 當選, 美國, 總統]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478970736.A.664.html,如今川普當選,0,"[如今, 川普, 當選]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478970736.A.664.html,川普宣布當選的當天（8日）晚上,0,"[川普, 宣布, 當選, 的, 當天, （, 8, 日, ）, 晚上]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1478970736.A.664.html,川普即將面臨整個大環境的重大考驗,-1,"[川普, 即將, 面臨, 整個, 大環境, 的, 重大, 考驗]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479034628.A.030.html,1.原文連結(必須檢附)：2.原文內容：2016/11/13 13:51 鉅亨網 鉅亨網記者李宜儒 台北美國大選最後由川普當選,0,"[1, ., 原文, 連結, (, 必須, 檢附, ), ：, 2, ., 原文, 內容, ：, 2016, /, 11, /, 13,  , 13, :, 51,  , 鉅亨網,  , 鉅亨網, 記者, 李宜儒,  , 台北, 美國, 大選, 最後, 由, 川普, 當選]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479034628.A.030.html,相較於川普所倡導的美國優先、內需為主,0,"[相較, 於, 川普, 所, 倡導, 的, 美國, 優先, 、, 內需, 為主]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479019568.A.0F3.html,----------------------1.原文連結(必須檢附)：2.原文內容：國會兩黨領袖都不挺〔編譯楊芙宜／綜合報導〕在極力反對跨太平洋夥伴協定（ＴＰＰ）的川普於美國總統大選中獲勝後,0,"[-, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1, ., 原文, 連結, (, 必須, 檢附, ), ：, 2, ., 原文, 內容, ：, 國會, 兩黨, 領袖, 都, 不, 挺, 〔, 編譯, 楊芙宜, ／, 綜合, 報導, 〕, 在, 極力, 反, 對, 跨, 太平洋, 夥伴, 協定, （, Ｔ, Ｐ, Ｐ, ）, 的, 川普, 於, 美國, 總統, 大選中, 獲勝, 後]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479019568.A.0F3.html,ＴＰＰ的命運將交由川普與共和黨議員決定,0,"[Ｔ, Ｐ, Ｐ, 的, 命運將, 交由, 川普, 與, 共和黨, 議員, 決定]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479019568.A.0F3.html,共和黨籍川普把反對ＴＰＰ做為競選主軸,0,"[共和黨, 籍, 川普, 把, 反, 對, Ｔ, Ｐ, Ｐ, 做, 為, 競選主軸]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479019568.A.0F3.html,川普政權交接團隊的報告也揭露,0,"[川普, 政權, 交接, 團隊, 的, 報告, 也, 揭露]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479019568.A.0F3.html,川普上台一百天內就會否決ＴＰＰ,0,"[川普, 上台, 一百天, 內, 就, 會, 否決, Ｔ, Ｐ, Ｐ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479019568.A.0F3.html,川普經濟顧問謝爾頓表示,0,"[川普, 經濟, 顧問, 謝爾頓, 表示]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479019568.A.0F3.html,「美國依然會積極介入亞洲事務」；麥康諾將和川普商量如何處理ＴＰＰ,0,"[「, 美國, 依然, 會積極, 介入, 亞洲, 事務, 」, ；, 麥康諾將, 和, 川普, 商量, 如何, 處理, Ｔ, Ｐ, Ｐ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479100295.A.5F0.html,1. 標的：1605 華新2. 分類：多/空/請益/心得多  請益3. 分析/正文：川普上台基礎建設看好銅價瘋狂大漲華新超級大看好預估庫存未實現損益(+)高達一個股本也就是可是焦董事長應該也不是笨蛋幹嘛一次就賺光光應該會設定個中長期策略也就是川普任內約3年內分批將10元實現分攤在未來的財報內讓這樣本益比就可以給的高一些不再是11-12的本益比搞不好會給到20的本益比所以目標價100元我是說三年內會看到100元請問這樣分析有道理嗎有請各位大神開導指教4. 進退場機制：(停損價位/出場條件/長期投資)今天試買了一張12.7(哈哈有夠少)如果沒破就慢慢繼續買20元以前都無退場機制10元停損--,0,"[1, .,  , 標, 的, ：, 1605,  , 華新, 2, .,  , 分類, ：, 多, /, 空, /, 請益, /, 心得, 多,  ,  , 請益, 3, .,  , 分析, /, 正文, ：, 川普, 上台, 基礎建設, 看好, 銅價, 瘋狂, 大漲, 華新, 超級, 大, 看, 好, 預估, 庫存, 未, 實現, 損益, (, +, ), 高達, 一個, 股本, 也, 就是, 可是, 焦, 董事, 長, 應該, 也, 不是, 笨蛋, 幹嘛, 一次, 就, 賺, 光光, 應該, 會, 設定, 個, 中長, 期, 策略, 也, 就是, 川普, 任內, 約, 3, 年, 內, 分批, 將, 10, 元, 實現, 分攤, 在, 未來, 的, 財報, 內, 讓, 這樣, 本益比, 就, ...]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479111009.A.749.html,1.原文連結(必須檢附)：2.原文內容：川普產業政策對科技業較不友善,-1,"[1, ., 原文, 連結, (, 必須, 檢附, ), ：, 2, ., 原文, 內容, ：, 川普, 產業, 政策, 對, 科技, 業較, 不, 友善]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479111009.A.749.html,科技股主要反映川普提及未來3C產品將導回美生產,0,"[科技股, 主要, 反映, 川普, 提及, 未來, 3C, 產品, 將導, 回美生產]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479111009.A.749.html,川普風暴後座力強,-1,"[川普, 風暴後座, 力強]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479092089.A.AB5.html,包括川普11月初奪得白宮大位、英國6月下旬公投脫歐過關,0,"[包括, 川普, 11, 月初, 奪得, 白宮, 大位, 、, 英國, 6, 月, 下旬, 公投, 脫歐, 過關]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479092089.A.AB5.html,市場也擔心川普經濟政策對美國股市的衝擊,-1,"[市場, 也, 擔心, 川普, 經濟, 政策, 對, 美國, 股市, 的, 衝擊]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479120251.A.3AE.html,川普當選後一週內美元升值到32,1,"[川普, 當選, 後, 一週, 內, 美元, 升值, 到, 32]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479218363.A.398.html,如果美國在川普當選總統後,0,"[如果, 美國, 在, 川普, 當選, 總統, 後]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479218363.A.398.html,不過川普從競選時就表態,0,"[不過, 川普, 從, 競選時, 就, 表態]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479208742.A.374.html,      5.1. 民主黨 希拉蕊·羅登·柯林頓(Hillary Diane Rodham Clinton)當選總統2. 共和黨 唐納·川普(Donald John Trump)當選總統3. 險  勝 總統當選人的4. 巧  勝 總統當選人的已下注總額: ,0,"[ ,  ,  ,  ,  ,  , 5.1, .,  , 民主黨,  , 希拉蕊, ·, 羅, 登, ·, 柯林頓, (, Hillary,  , Diane,  , Rodham,  , Clinton, ), 當選, 總統, 2, .,  , 共和黨,  , 唐納, ·, 川普, (, Donald,  , John,  , Trump, ), 當選, 總統, 3, .,  , 險,  ,  , 勝,  , 總統, 當選, 人, 的, 4, .,  , 巧,  ,  , 勝,  , 總統, 當選, 人, 的, 已, 下注, 總額, :,  ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479173188.A.62D.html,上市櫃上周激增24家【時報-台北電】受到川普意外贏得美國大選及外資大舉賣超影響,0,"[上市, 櫃, 上周, 激增, 24, 家, 【, 時報, -, 台北, 電, 】, 受到, 川普, 意外, 贏得, 美國, 大選及, 外資, 大舉, 賣, 超影響]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479173188.A.62D.html,川普勝選後,0,"[川普, 勝選, 後]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479188342.A.C15.html,3.心得/評論(必需填寫滿20字)：人民幣在一兩年前還在猜會不會漲破5結果現在在猜會不會跌破7尤其在川普貿易大戰開始 中國經濟走軟 美國經濟獨強的情況TRF那些銀行股....再來是台幣會不會跟貶?中國的零售業的成長十月也不如預期........川普選上 台股才重挫200 實在有點太少是越爛越噴的另種概念嗎?--,0,"[3, ., 心得, /, 評論, (, 必需, 填寫, 滿, 20, 字, ), ：, 人民, 幣在, 一, 兩, 年前, 還在, 猜會, 不會, 漲破, 5, 結果, 現在, 在, 猜會, 不會, 跌破, 7, 尤其, 在, 川普, 貿易, 大戰, 開始,  , 中國, 經濟, 走軟,  , 美國, 經濟, 獨強, 的, 情況, TRF, 那些, 銀行, 股, ...., 再來, 是, 台幣會, 不會, 跟, 貶, ?, 中國, 的, 零售, 業的, 成長, 十月, 也, 不如, 預期, ........, 川普, 選上,  , 台股, 才, 重挫, 200,  , 實在, 有點, 太少, 是, 越爛, 越噴, 的, 另種, 概念, 嗎, ?, -, -]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479279081.A.787.html,看陽明11/9融資斷頭很清楚(如果川普沒上也不會那麼慘),-1,"[看陽明, 11, /, 9, 融資, 斷頭, 很, 清楚, (, 如果, 川普, 沒上, 也, 不會, 那麼慘, )]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479227022.A.1EE.html,1.原文連結(必須檢附)：2.原文內容：美國總統參選人川普誓言,0,"[1, ., 原文, 連結, (, 必須, 檢附, ), ：, 2, ., 原文, 內容, ：, 美國, 總統, 參選人, 川普, 誓言]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479227022.A.1EE.html,比川普提議的規模高10倍,0,"[比, 川普, 提議, 的, 規模, 高, 10, 倍]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479350882.A.3D1.html,1. 標的：淘帝-ky 29292. 分類：短線單3. 分析/正文：技術面:跌深出量但量不會大到產生不了背離價格剛好到了缺口價五檔:沒看出什麼只猜124有大咖覺得OK感覺有人在那邊低接時間:恰逢波浪理論的時間轉折  (小弟對這個聽聽笑笑參考而已)大盤:雖然外資要升息逃命潮不過有官股在護盤了但因為不是國安基金只看盤整國際個人看法:這支在跌人民幣 這支在跌人民幣 這支在跌人民幣 講三次但是川普上任後可以看出他的言論轉折偏向維穩各方勢力與歐巴馬合作摸希拉蕊頭從以上所述對中國實施逞罰性關稅的可能性個人覺得很低4. 進退場機制：已進場 18張如果大盤尾盤廢得要命,0,"[1, .,  , 標, 的, ：, 淘帝, -, ky,  , 29292, .,  , 分類, ：, 短線, 單, 3, .,  , 分析, /, 正文, ：, 技術面, :, 跌深, 出量, 但量, 不會, 大到, 產生, 不了, 背離, 價格剛, 好, 到, 了, 缺口, 價五檔, :, 沒, 看出, 什麼, 只, 猜, 124, 有, 大, 咖, 覺得, OK, 感覺, 有人, 在, 那邊, 低接, 時間, :, 恰逢, 波浪, 理論, 的, 時間, 轉折,  ,  , (, 小弟, 對, 這個, 聽, 聽, 笑笑, 參考, 而已, ), 大盤, :, 雖然, 外資, 要, 升息, 逃命, 潮, 不過, 有, 官股, 在, 護盤, 了, 但因, 為, 不是, 國安, 基金, 只, 看盤, 整國際個, 人, ...]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479394805.A.0FB.html,再加上甫當選美國總統的川普,0,"[再, 加上, 甫, 當選, 美國, 總統, 的, 川普]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479394805.A.0FB.html,川普新政加上 BDI 大漲,0,"[川普, 新政, 加上,  , BDI,  , 大漲]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479394805.A.0FB.html,DryShips自川普當選美國總統之後即一路狂飆,1,"[DryShips, 自, 川普, 當選, 美國, 總統, 之後, 即, 一路, 狂飆]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479448336.A.B03.html,以免影響美國總統當選人川普勝選後的日圓貶值、日股上漲好光景,0,"[以免, 影響, 美國, 總統, 當選, 人, 川普, 勝選, 後, 的, 日圓, 貶值, 、, 日股, 上, 漲, 好, 光景]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479448336.A.B03.html,川普勝選後,0,"[川普, 勝選, 後]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479473980.A.EDA.html,但是打第二隻腳我很害怕........失敗部分:川普當選當天,0,"[但是, 打, 第二, 隻, 腳, 我, 很, 害怕, ........, 失敗, 部分, :, 川普, 當選, 當天]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479473980.A.EDA.html,但是我看川普贏面很大,1,"[但是, 我, 看, 川普, 贏面, 很大]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479469906.A.5F0.html,受到川普新政欲擴大美國基礎建設的刺激,0,"[受到, 川普, 新政, 欲, 擴大, 美國, 基礎建設, 的, 刺激]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479439622.A.886.html,股市大幅震盪可是外資的操作是在川普剛當選時大賣,-1,"[股市, 大幅, 震盪, 可是, 外資, 的, 操作, 是, 在, 川普, 剛, 當選, 時大賣]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479423858.A.83F.html,以此回應最近外界對美國總統當選人川普有意替換Fed主席的臆測,0,"[以此, 回應, 最近, 外界, 對, 美國, 總統, 當選, 人, 川普, 有意, 替換, Fed, 主席, 的, 臆測]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ptt.cc/bbs/Stock/M.1479423858.A.83F.html,」面對川普鬆綁金融業規範、甚至廢除陶德—法蘭克法案（Dodd-Frank Act）的主張,1,"[」, 面對, 川普, 鬆綁, 金融, 業規範, 、, 甚至, 廢除, 陶德, —, 法蘭克, 法案, （, Dodd, -, Frank,  , Act, ）, 的, 主張]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
