,link,tag,author,time,content,score
195453,https://www.ptt.cc/bbs/Stock/M.1469498781.A.7D9.html,推 ,yoyodiy5566 , 07/26 11:58,:抄底王進出真是迅猛，如果有及時跟上都很不錯。,1
196909,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,benny3579   , 07/26 19:52,:該不該買哩~~~~,1
196910,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,cocoline    , 09/30 12:46,:價買，經過除息還原現價約5.81只賺約3.58%，跟其他,1
196911,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,cocoline    , 09/30 12:46,:兩股140%，50%差很多，中工不再留言了,1
196912,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,ColdM       , 07/26 19:34,:不知道為什麼跟著低調好了,1
196913,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,f204137     , 10/20 11:46,:我們的人也卡位了,1
196914,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,frog20605   , 07/26 20:23,:的案子撐不了多久有拿到大案子再說,1
196915,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,gametheory  , 07/26 20:16,:明天買200張,1
196916,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,jason0925   , 07/26 19:50,:爆量長紅倒T黑K殺破5元選我正解,1
196917,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,jh0915      , 07/26 20:57,:風向好亂喔，會不會是抬橋阿？,1
196918,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,kevin500001 , 07/26 22:04,:風向真亂,1
196919,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,kioh        , 07/26 20:16,:這隻這波應該是漲不到，不過當中長期布局也是不錯,1
196920,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,kxz         , 09/26 00:53,:悄悄爬回5.5了,1
196921,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 02/10 19:37,:今日公布得標7億8000萬標案之後開盤向_??,1
196922,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 10/08 02:42,:10/07CF650區段進度約80%....XD只好繼續抱,1
196923,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 10/17 17:39,:大戶開盤就抄了2000張繼續觀察後續~~~,1
196924,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 10/18 15:05,:交易量達12066張幾乎達其他一般交易量的6~7倍,1
196925,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 10/18 15:07,:股價漲跌幅度卻僅達2.8%合理懷疑有主力拿到大利多,1
196926,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 10/18 15:08,:的內線消息目前正在用不引人注意的方式建倉再過幾,1
196927,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 10/18 15:09,:天應該會有新聞出現,1
196928,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 11/15 16:58,:果然是跟陶朱有關明天開盤先出一半另一半等Q3,1
196929,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,Mellrince   , 11/16 12:57,:中午一點的走勢看起來明天還有戲可看,1
196930,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,nightmare759, 07/27 12:37,:大股東持有率從去年10月開始下降，股價也持續往下,1
196931,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,nightmare759, 07/27 12:37,:應該還會跌一陣，建議反彈再接比較安全,1
196932,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,nnz938      , 07/27 11:20,:不想別人講到持股，又要來看別人的持股。,1
196933,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,solobobson  , 07/26 19:49,:哈...,1
196934,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,tneduts     , 07/26 19:43,:PTT法人會讓這檔明天爆量嗎XD,1
196935,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,→ ,weisenter   , 07/27 11:12,:結果今天開高走低,1
196962,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,a2589663    , 07/26 23:04,:低調,1
196963,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,CaGoBird    , 07/26 19:38,:高調,1
196964,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cheertaiwan , 07/26 20:10,:真的假的啦~,1
196965,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/26 22:32,:被點到持股之一只好推，同學你少寫很多利多喔,1
196966,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 01:28,:7月131億和8月32.5億兩大工程完工入帳喔,1
196967,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 01:35,:台北捷運環狀線和高雄鐵路地下化，其他的請自找,1
196968,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 01:38,:功課要自己做，其它資料若全打完沒意思,1
196969,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 02:06,:來源中工網頁，實績案例/營造工程/交通運輸工程,1
196970,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 09:28,:無中投持股，況且已交易的黨產是對國民黨追繳,1
196971,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 12:03,:硬被造謠成黨產股，請問那一塊地是國民黨的,1
196972,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 12:44,:近月大股東增加持股3萬多張，同學你確定有做功課,1
196973,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 13:13,:嗎？,1
196974,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 13:51,:想太多，又不是發文，高手根本不需要看推文,1
196975,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 14:02,:5.61成交一張，開盤十分鐘才2百多張這是ppt力量？,1
196976,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 14:07,:中工股本大153億，如果我想影響股價不會只是推文,1
196977,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 14:38,:只想分享給認同我的有緣股友，今天沒漲抱歉,1
196978,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 14:44,:飆股不用ptt推，一樣會漲會飆會被用心的人先佈局,1
196979,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 14:52,:半夜寫資料還被酸，不值得，還是自己賺就好,1
196980,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 19:04,:同學是區段，所以才137億，工程兩月前只落後2%,1
196981,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 20:23,:請各位投資者做好風險控管，股票無法100%獲利,1
196982,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 20:24,:今天報紙看到一位女科技經理投資失利自殺,1
196983,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 20:31,:不要認為有100%獲利而無風險的壓身家,1
196984,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 20:36,:很替她難過，請風險控管好，留得青山不怕沒財,1
196985,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 07/27 23:11,:大股本公司董監持股大都這樣，你可以查看看,1
196986,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,cocoline    , 09/30 12:46,:中工是我PTT留言三隻股票裡面最弱的，7.27若以最高,1
196987,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,conan77420  , 10/20 13:18,:噴了,1
196988,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,dannyliu1269, 11/22 09:36,:喔耶跟到了謝謝分享,1
196989,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,Exusiai     , 07/26 23:55,:這間哪有利多==,1
196990,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,f204137     , 07/26 23:11,:威京小沈謝謝你,1
196991,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,f204137     , 07/29 06:47,:這個版酸酸很多我早就習慣那批人了~,1
196992,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,frog20605   , 07/26 20:22,:低調個屁啊爛公司快兩年沒標到案子40幾億,1
196993,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,frog20605   , 07/27 18:36,:地下化我不敢說環狀線蓋的完就天地保佑了,1
196994,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,jason0925   , 07/26 19:49,:盤後資料：當沖+8000,1
196995,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,jeffliu115  , 07/26 20:19,:滴推,1
196996,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,jh0915      , 07/27 16:25,:也推COCO大的分享精神，不管結果，起碼肯分享看法,1
196997,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,ji3ji3ji3   , 07/26 20:01,:明天重壓,1
196998,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,jjjjj18     , 07/27 18:50,:老實說有寫有推啦，增加經驗值,1
196999,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,kencin      , 07/26 20:32,:大股東買超多，但感覺要放到明年才有看頭…,1
197000,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,key11114    , 07/26 19:38,:高調,1
197001,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,kioh        , 07/26 19:41,:謝謝大大分享,1
197002,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,Lineage5415 , 07/26 21:11,:去年買過89塊的怎麼崩到剩下5塊,1
197003,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,njnjy       , 07/26 22:47,:黨產概念股,1
197004,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,pengshaofu  , 07/26 19:38,:幫高調,1
197005,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,qqqorz      , 07/29 02:26,:感謝分享,1
197006,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,roy870075   , 07/26 22:00,:到底？,1
197007,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,serpei      , 07/26 21:06,:高調～～明天通通倒給你～,1
197008,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,Simonfenix  , 07/27 22:13,:想問一下為什麼這支董監持股這麼弱?,1
197009,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,Simonfenix  , 07/28 18:09,:感謝開示,1
197010,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,tpocmi      , 07/26 21:50,:已經漲過了,1
197011,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,Vett        , 07/26 20:12,:不樂觀,1
197012,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,weisenter   , 11/10 09:48,:悄悄跌回去惹,1
197013,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,weisenter   , 11/21 19:33,:爽,1
197014,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,WESTONE     , 07/26 22:15,:多？空？都幾？,1
197015,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,yunruo      , 07/27 10:31,:原來如此先跟了五張,1
197016,https://www.ptt.cc/bbs/Stock/M.1469532116.A.62A.html,推 ,yxwchen     , 07/27 16:18,:推分享精神！,1
220936,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/04 00:20,:最討厭就這間外資商每次持股賣最多就他,1
220937,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/04 09:52,:好像有人在出貨喔一直壓著,1
220938,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/04 10:31,:如果把k線換成還原日線圖收盤這個價,1
220939,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/04 10:31,:要小心喔,1
220940,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/04 10:31,:高檔放量出長上影線,1
220941,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/04 10:39,:提醒要小心也要被喊嘴砲2498叫你買你敢買?,1
220942,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/11 11:18,:之前就說了留上影線要小心不過看他財報出來,1
220943,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/11 11:18,:應該有機會回到成本價位附近,1
220944,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/12 01:31,:最主要的關鍵就是財報不能太差,1
220945,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/16 13:40,:可以看出很多散戶再跟j大文,1
220946,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,a125567365  , 08/16 13:41,:j大都說46塊有個支撐跌破再停損一堆人抱不住,1
220947,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,ace67       , 08/12 20:43,:樓上先賣光光，所以失望嗎,1
220948,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,ace67       , 08/12 21:03,:xru04dk4大也是大戶來著，小弟奈米戶膜拜,1
220949,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,adamsong    , 08/04 09:29,:謝謝你讓我今天有便當吃,1
220950,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,AMPHIBIA    , 08/03 23:46,:路過好奇問...,1
220951,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,applea35    , 08/16 20:40,:聽著別人停損就跟著停損，完全沒紀律可言orz,1
220952,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,asadexy     , 08/11 11:15,:還好沒跟出貨文,1
220953,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,bioleon     , 08/08 21:19,:今天確實回補多方缺口持續震盪，如果財報出來之前跌,1
220954,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,bioleon     , 08/08 21:19,:破季線joke您的思維是否會加碼還是？,1
220955,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,blusky3027  , 08/16 20:08,:一起學習,1
220956,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,clindamycin , 08/04 01:16,:致營業活動現金流流出的看法？,1
220957,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,clindamycin , 08/04 01:17,:屬於正常現象嗎？,1
220958,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,dragonash13 , 08/12 22:47,:表示看好3元以上?但是出來結果剛好3元.只有低標達成,1
220959,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,dragontwo   , 08/04 10:10,:換手量!,1
220960,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,Dudley      , 08/04 07:37,:這張上個禮拜每天交易量才七百多張算量超少,1
220961,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,Dudley      , 08/04 07:41,:後來還是堅持46的支撐等它翻紅才鬆口氣繼續留,1
220962,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,Dudley      , 08/04 07:42,:幫高調這檔股票絕對不只現價,1
220963,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,f204137     , 08/04 09:15,:我們寧願買4535,1
220964,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,f204137     , 08/04 09:15,:推錯0.0,1
220965,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,f204137     , 08/04 09:15,:沒人挖的股我最愛了,1
220966,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,gbcowandy   , 08/04 00:51,:好像不錯欸,1
220967,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,GoOdGaMe    , 08/04 06:37,:買不到了QQ,1
220968,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,goto52610   , 08/15 11:51,:所以現在是續抱還是要下車了？,1
220969,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,great5566   , 08/04 08:15,:把南亞科全移到這檔,1
220970,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,h812311     , 08/04 09:00,:小心留意,1
220971,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,happy2028   , 08/04 07:05,:三思,1
220972,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,haveseed    , 08/04 12:24,:沖掉啊,1
220973,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hccbaseball , 08/04 00:14,:推一個,1
220974,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hihimen     , 08/04 09:46,:這張4647就該上車了,1
220975,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hihimen     , 08/04 11:15,:一根150張的買量,1
220976,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hihimen     , 08/04 11:15,:是哪個PTT大戶下的,1
220977,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hihimen     , 08/05 10:33,:已出,1
220978,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hihimen     , 08/11 09:07,:好險50出了,1
220979,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hillgill    , 08/09 22:39,:之前都有跟到J大的盟立跟上奇，很感謝J大,1
220980,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,hillgill    , 08/09 22:41,:不過比起漢唐，我還是覺得3402更有機會,1
220981,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,iamdada     , 08/10 18:40,:漢唐盟立營收都減,1
220982,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,iamdada     , 08/16 09:14,:開高走低...,1
220983,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,iamdada     , 09/09 14:38,:感覺有人在吃貨...,1
220984,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jay2030     , 08/04 12:16,":46再來追>""<",1
220985,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jgj12321    , 08/04 15:19,:說錯請無視,1
220986,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 01/24 21:43,:我又沒有從中得到什麼，這只是我的興趣,1
220987,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 01/24 21:43,:樓上的我接受你的道歉，我不是一般鄉民，別把我當,1
220988,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 01/24 21:43,:那種無的放矢的人，我只分析我覺得對大家有好處的，,1
220989,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 02/06 14:05,:哈感謝各位對我之前推過的標的這麼有情有義,1
220990,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 02/06 14:05,:我三不五十還是會回來推文看一下的!恭喜你們賺錢,1
220991,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 02/14 00:55,:謝謝各位當初的信任，雖然賺些皮毛，但至少不是虧損,1
220992,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 02/20 00:28,:但記得可以分批賣,1
220993,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 02/20 00:28,:看這線型平台整理完了，應該會再拉一波段上去出貨，,1
220994,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 02/20 00:28,:還有一些肉，手上有的朋友恭喜了，上去風景會不錯，,1
220995,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/04 00:25,:股票是做波段的，現在是我覺得不錯的波段切入點,1
220996,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/04 07:30,:happy大說三思，可否分享一下隱憂是什麼?,1
220997,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/04 21:51,:3402基本面還不錯壓!!但漲高了，我不愛追高,1
220998,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/07 22:37,:續抱中，明天繼續震盪不怕，回測一下都是健康的,1
220999,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/08 14:38,:今天如預期回測多方缺口，明後天是關鍵，尤其財報也,1
221000,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/08 14:38,:快出來，所以繼續抱著,1
221001,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/08 23:23,:如果利多不漲我就砍，跌破支撐風險會增加，我就停損,1
221002,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/08 23:23,:，我當初就說，往上至少賺五元，往下最多賠兩元,1
221003,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/09 23:37,:今天外資轉賣為買，幾家券商持續買進，所以續抱中,1
221004,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/09 23:37,:漢唐今年獲利應該會創新高，所以我繼續抱著等待財報,1
221005,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/12 23:06,:太差，很多公司上半年賺三元都噴到七八十了，漢唐只,1
221006,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/12 23:06,:有47???下半年台積中科跟大陸廠認列，這樣的股價合,1
221007,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/12 23:06,:理??前兩季賺新高，我都想唱陶晶瑩的太委屈了,1
221008,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/12 23:06,:第二季還算符合預期，第三季會認列業外股利也不會,1
221009,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/15 20:39,:我個人續抱，該賺的要賺到手,1
221010,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/16 00:06,:嗯，沒關係，樓上的可以先走，我留下來擦地,1
221011,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/22 19:52,:不擔心，還是放著,1
221012,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 08/26 19:20,:我都看情況隨機應便，52~54會賣一半,1
221013,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 09/23 06:58,:我之前小賺出光了，忘了來這邊說歹勢,1
221014,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 10/06 07:32,:樓上有事?什麼狗屁抬轎文，不要只躲在後面亂放屁，,1
221015,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,jokeman     , 10/06 07:32,:歡迎直接找我,1
221016,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,kelly170    , 08/04 04:14,:感謝J大賜我上車機會，低調箭頭,1
221017,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,lucasfang   , 08/10 13:16,:另外我漢唐也在車上，感謝j大,1
221018,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,lzxcvbnm77  , 08/04 12:22,:！,1
221019,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,lzxcvbnm77  , 08/04 12:22,:可是餘額不足怎麼辦？,1
221020,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,lzxcvbnm77  , 08/04 12:31,:錢不夠一張的錢,1
221021,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,people2     , 08/10 23:13,:考慮先出部分持股~,1
221022,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,people2     , 08/12 21:05,:今年業外是不是第三季才會認列?,1
221023,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,pttzzzzz    , 08/08 10:28,:J大要加碼嗎,1
221024,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,sirana      , 08/04 02:48,:感謝j大賜我機會上車低調不敢直接推,1
221025,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,solonwu     , 08/03 23:43,:公司有前科,1
221026,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,tdtina520   , 09/25 10:08,:哭哭,1
221027,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,tiara       , 08/12 19:30,:joke大真的很準！！！,1
221028,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,wine1215    , 08/13 01:15,":不知道這篇算不算消息面@_@""",1
221029,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,wine1215    , 08/13 01:27,:sii&y=105&m=&q=02&r=t164sb04,1
221030,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,wine1215    , 08/13 01:28,:財報中業外還沒列入就快追上去年Q2的eps...超猛,1
221031,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,xru04dk4    , 08/12 19:37,:通常Q2會有股利下來,1
221032,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,xru04dk4    , 08/12 19:38,:我是挺失望的XD,1
221033,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,xru04dk4    , 08/12 20:46,:只是一直以為Q2會超過1.8QAQ不過我71張都出光了,1
221034,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,xru04dk4    , 08/12 20:47,:不過的確是隻好股票讓我賺了不少感謝漢唐!!!!!,1
221035,https://www.ptt.cc/bbs/Stock/M.1470238918.A.8DD.html,→ ,xru04dk4    , 08/12 20:47,:剩下沒賺到也沒關係XD除非跌下來44-46我才會接吧,1
